"SexM","age_gp_218-24","age_gp_225-29","age_gp_230-34","age_gp_235-39","age_gp_240-44","age_gp_245-49","age_gp_250-54","age_gp_255-59","age_gp_260-64","age_gp_265-69","age_gp_270-74","ur6_2016_nameOther Urban Areas","ur6_2016_nameAccessible Small Towns","ur6_2016_nameRemote Small Towns","ur6_2016_nameAccessible Rural","ur6_2016_nameRemote Rural","simd2020_sc_quintile2","simd2020_sc_quintile3","simd2020_sc_quintile4","simd2020_sc_quintile5","n_risk_gps1","n_risk_gps2","n_risk_gps3-4","n_risk_gps5+","last_positive_test_group0-13_weeks","last_positive_test_group14-26_weeks","last_positive_test_group27+_weeks","shielding","num_tests_6m_group1","num_tests_6m_group2","num_tests_6m_group3","num_tests_6m_group4-9","num_tests_6m_group10+","covid_hosp_ever","num_doses_time1","num_doses_time2","num_doses_time3","num_doses_time4","num_doses_time5"
-0.000551226912422151,0.129967603527758,0.130892578087447,0.1314223730203,0.131196244206043,0.13180950216368,0.132170687555093,0.133089629008827,0.132549156201038,0.133235153245296,0.137937613379457,0.134088958792132,0.000427693828195451,0.00134955895411396,0.00127525641051113,0.00136188747082808,0.00202249167070744,-0.000288818817843085,-0.000676949330030696,0.00121401645628855,0.00134155760503079,-0.001923985003794,-0.00236923442331213,-0.0026531770848037,-0.00316548504779798,0.000567347872352527,-4.99881482099272e-06,6.25005541064613e-05,6.87116229695674e-05,-0.000198778232221042,-0.00061200928124842,-0.000382617258829013,-0.000438141190937674,0.00117469841465984,-0.00233214419192013,0.00823196127553517,-0.000270095698130159,-0.00289031489953786,-0.00258802669771311,-0.00260033216451102
-0.000894266523885951,0.130166450311317,0.131093191845636,0.131568791379008,0.131348694233968,0.131902452462076,0.132482023922948,0.133308106067102,0.132816310732752,0.133664685685556,0.134088958792132,0.138089220796997,0.000266067480799416,0.00058569101354065,0.000753606311375875,0.0010850344790188,0.0017128014043095,0.000132526683679044,-0.000528386668609806,0.000967314031753378,0.00161651370509414,-0.00199592855151626,-0.00308747893321399,-0.00293017513119161,-0.00381602121402682,0.000249348114347191,9.89546788924058e-05,0.000109048503802471,-0.000211711714754622,-3.99217455754361e-05,-0.000723001490418173,-0.000732066852811502,-8.58051931493145e-05,0.00156006830612202,-0.00229798371646974,0.00863123628619151,-0.000143431649649538,-0.00275722515529057,-0.0024980269874338,-0.00249834920345685
0.000116077942077076,0.000266788545375561,-3.5824945997378e-05,0.000155836257598039,0.000105351559961946,1.92740227126644e-06,0.000227026192435898,0.000181641909637358,0.000407151741818937,0.000250340390949947,0.000427693828195451,0.000266067480799416,0.00477727903984537,0.00269837257602958,0.00281818571695753,0.00271681995726366,0.0028752280258069,-0.000553605079096804,-0.000941179960563494,-0.000916679355721218,-0.000134301364561161,-0.000163544468057549,-0.00011475213442521,-3.16361421503565e-05,-0.000115269305608467,-2.95644932864749e-05,-1.69183420744808e-05,0.000134232863795792,-0.000220680089618465,-0.000133388917048561,-5.79905856456398e-05,2.92214330709659e-05,-0.000195360051534539,-0.000474785841344839,-9.96333127051173e-05,-0.000390788451918446,-2.22126838195394e-05,-0.000338573457339499,-0.000140246294829405,-0.000505538849434064
0.000565591659712932,0.00126954744110243,0.00143870751823121,0.00135485576617958,0.00148044581074194,0.00119411328089159,0.000869467538362037,0.00156419434512971,0.00129860741628137,0.00119243484326516,0.00134955895411396,0.00058569101354065,0.00269837257602958,0.0136932090148512,0.00313839928842248,0.00317239477525025,0.00322837335927783,-0.00110014820119868,-0.00145552650109492,-0.00221118376059106,-0.00150832932976597,6.81119739415405e-05,0.000552570617718326,0.000227118251291592,4.65249703426662e-05,3.84283246078823e-05,-3.23651780465268e-05,0.000122102902357779,0.000211659797250215,4.95452584934087e-05,0.000151624150714244,8.33381070833464e-05,-0.000462121375864203,-0.000624470738147521,7.2892911432994e-05,0.00068083689698098,0.000192394295257715,9.4371406718544e-05,0.000158606851814964,0.000603239555401211
0.000556139994478976,0.00194797663670551,0.0014836445312634,0.000708193685429727,0.00145309305455181,0.00148939458926719,0.00151622174649752,0.00140879306261615,0.00148663480793174,0.0012565021387933,0.00127525641051113,0.000753606311375875,0.00281818571695753,0.00313839928842248,0.0209724664917534,0.0032565366461684,0.00378969277406474,-0.00105549045901727,-0.00315734035335711,-0.0015345309507143,-0.000389507874133258,-0.000297912235941003,-0.000350662969532893,-7.24090929528233e-05,-0.000786386346162079,-0.000152148664617937,-0.000151790066034394,0.000100787929563891,-0.000232871075693527,-0.00028006645216557,0.00022996788141177,8.795371663647e-05,-0.000141701497828396,-0.000440667003807145,0.000526590221799377,0.00109234829651955,0.000635324013277718,0.000614655236444594,0.00121301188677051,0.0015872921306398
0.000240331346347738,0.00153186071838644,0.00130738629628392,0.0015968888475808,0.00101159296134158,0.00118880272770673,0.00120845791009776,0.00142648413455468,0.00151007917357583,0.00145466951390623,0.00136188747082808,0.0010850344790188,0.00271681995726366,0.00317239477525025,0.0032565366461684,0.0131579491817995,0.00345251555371541,-0.00107300807628412,-0.00205021973352173,-0.00199405317541231,-0.00144012649915929,-9.9276720122028e-05,5.23757847282002e-05,-0.000365647528477414,-0.000825937885576237,-0.000166218923939424,-0.000163399649352951,0.000115729229668367,0.00047746213608272,-1.88090990723407e-05,3.45452830698126e-05,-0.000104655243490757,-6.78227037912555e-05,-0.000672571630500063,0.000171075643427539,0.000202640853442753,0.00017952465433337,9.94033352692837e-05,-0.000173164079149035,-0.000255171928245091
0.000464929104603458,0.000135476397790121,0.00153638107612691,0.00199408305076416,0.00210653106226134,0.00145328972281514,0.0017853279308314,0.00139492907474775,0.00147377475414862,0.00129358731783216,0.00202249167070744,0.0017128014043095,0.0028752280258069,0.00322837335927783,0.00378969277406474,0.00345251555371541,0.0298634084501035,-0.000894977946649142,-0.00329394161465133,-0.00269809312985305,-0.000284606603371007,-0.000136533348766231,-0.000519660117108976,-0.000395275287460757,-6.14404523364305e-06,-0.00058214979811874,-0.0005145145296002,0.00018079770140927,0.00054703588371939,9.77811757375662e-05,-8.48294134484029e-05,-0.000577940567771417,0.000406142384863491,0.000154166905169476,0.000915628071542329,0.000595174655690477,0.00046833167540185,-0.000101526051131926,-0.00125736226545589,0.000153172802284294
-9.83339320312604e-05,7.79801246800188e-05,0.000282907633773438,0.000577318102618656,-5.72578896069971e-05,-0.000265318366417623,-0.000296807900410018,0.000417712801664105,-0.000102484500008485,0.000267907697451809,-0.000288818817843085,0.000132526683679044,-0.000553605079096804,-0.00110014820119868,-0.00105549045901727,-0.00107300807628412,-0.000894977946649142,0.00658009408037039,0.00319203425068108,0.00317328100585188,0.00304478347505074,-9.42346024921833e-06,4.24704817220838e-05,6.82718883402504e-05,0.000164477683787032,-6.87645722241978e-06,-3.58785645639447e-05,6.73165880051622e-06,0.000249489430879928,0.00019818838893605,0.000215938406370738,0.000355955292496448,6.30168073108353e-05,0.000253466997511438,0.000164255208223757,-0.000541637311849823,-0.000671948478224175,-0.000610836006649732,-0.00086607335956378,-0.000629538373164566
-0.00043801965973295,-0.000315873750216087,-0.000318019862830052,9.20911660281261e-05,-0.00021427927705343,-0.000282363729602467,-0.000253471171842793,-8.43610913697417e-05,-0.000457764700498766,-3.38551795265688e-05,-0.000676949330030696,-0.000528386668609806,-0.000941179960563494,-0.00145552650109492,-0.00315734035335711,-0.00205021973352173,-0.00329394161465133,0.00319203425068108,0.00843012705350383,0.00365905773663369,0.00331947095970171,0.000472334212600426,0.000549503354640137,0.000665796154797966,0.00079167073678057,7.09144828618335e-05,0.000174075186583949,9.92878632386755e-05,3.47628630199808e-05,1.07713797292879e-05,4.91861979600559e-05,0.000240493184440472,-5.31583996165213e-06,0.000108591084519764,0.000207829388373372,-0.000162567445196447,-8.26043565702994e-05,-0.000595822712440471,-0.0014929081331253,-0.000754169377778695
-0.000236066388221964,0.000908705322453387,0.00145154143654643,0.0020946767112898,0.00117023077042798,0.00153827672241723,0.00101645104298713,0.00146937716125545,0.00116473940996347,0.00135026644696471,0.00121401645628855,0.000967314031753378,-0.000916679355721218,-0.00221118376059106,-0.0015345309507143,-0.00199405317541231,-0.00269809312985305,0.00317328100585188,0.00365905773663369,0.00909000323940151,0.00347606859125721,0.000402743788079333,0.000397564961720059,0.000814289588695909,0.000910257958168923,5.4337610672828e-05,-1.93481017445767e-05,7.14663708623245e-05,-4.39745395045886e-05,-0.000140383402705624,1.08660900352104e-05,0.000456184360273007,0.000117638546268196,-2.82781655864191e-05,0.000369053846567459,-0.000409078556796194,-0.000311376283637922,-0.000958517492970722,-0.00106849518725257,-0.0014718108680929
-0.000376174381510426,0.00160171146477312,0.00189586821372153,0.00218953553910621,0.00179900913496093,0.00193051259438178,0.00178717001878735,0.00197333019212619,0.00140981675236929,0.00162977474503363,0.00134155760503079,0.00161651370509414,-0.000134301364561161,-0.00150832932976597,-0.000389507874133258,-0.00144012649915929,-0.000284606603371007,0.00304478347505074,0.00331947095970171,0.00347606859125721,0.0119017482419179,0.000563108177296237,0.000690391233891954,0.000827926279838877,0.00146529646090794,-0.000148041812372725,-0.000268148715421279,-0.000129041130730773,-3.66479244216605e-05,-5.24958668596394e-05,-5.7247220101496e-05,0.000333822409211325,0.000168762503160467,0.000384962831347782,0.00108768966946702,0.000452462172567244,-0.000108226485963316,-0.000864309376124948,-0.00105735321732722,-0.00156307514485122
-0.000119816114976947,0.000106525397918706,-0.000856181740915089,-0.0006885146946683,-0.00165145575235044,-0.000987183259284969,-0.00156985806103471,-0.00187866037843039,-0.00184691074229761,-0.00197164614586765,-0.001923985003794,-0.00199592855151626,-0.000163544468057549,6.81119739415405e-05,-0.000297912235941003,-9.9276720122028e-05,-0.000136533348766231,-9.42346024921833e-06,0.000472334212600426,0.000402743788079333,0.000563108177296237,0.00688961043978558,0.00450121495785254,0.00471222200631687,0.00486576785512618,3.66386816113147e-05,6.20139101236251e-05,6.97828114687639e-05,-0.000134153015205425,-0.000231112911548488,-0.000469490426789735,-0.000258836194083529,-0.000355902639532185,-0.000565209691091873,-0.00103802448046639,-0.000230810806234434,-0.000208319430110189,-0.000578331539708694,-0.000578596143907223,-0.000287335047370243
-1.40511512103494e-05,-0.000495949995296848,-0.000723107956717289,-0.000939005236587352,-0.00130628601464882,-0.000666289334946568,-0.00202623124634524,-0.00170559974524277,-0.00179724586146894,-0.00224473980401684,-0.00236923442331213,-0.00308747893321399,-0.00011475213442521,0.000552570617718326,-0.000350662969532893,5.23757847282002e-05,-0.000519660117108976,4.24704817220838e-05,0.000549503354640137,0.000397564961720059,0.000690391233891954,0.00450121495785254,0.00869441866616075,0.00539442835101281,0.00581674520720621,0.000173628953466774,0.000276778694918461,0.000200224950755354,-0.000550533529560271,-0.000333196766242775,-0.000652661641995223,-0.000573154453918584,-0.000622200066072204,-0.000765918971903385,-0.0014927844622087,-0.00039116466848915,-0.000433546204657098,-0.000844149625982436,-0.00110192434878909,-0.00098147758214478
7.22463992375978e-06,0.000541419775496974,0.000127038799594312,-2.42675452612546e-05,-0.000753484327808169,0.000162553356716154,-0.00077245731136254,-0.00138084693417991,-0.00144005660813565,-0.00169644335352746,-0.0026531770848037,-0.00293017513119161,-3.16361421503565e-05,0.000227118251291592,-7.24090929528233e-05,-0.000365647528477414,-0.000395275287460757,6.82718883402504e-05,0.000665796154797966,0.000814289588695909,0.000827926279838877,0.00471222200631687,0.00539442835101281,0.011253997445597,0.00699845003204068,0.000151434360564259,0.000335287653357627,8.09047119103505e-06,-0.00182911243649629,-0.0002667869397485,-0.000879385176129002,-0.000498101094521339,-0.00115502931141177,-0.00109955783176783,-0.00135594638306661,-0.000427522687420345,-0.000578630890904125,-0.000794597560875063,-0.000724233039555344,0.00063977573048592
0.000130235170597963,-0.000105768315394706,-0.000458558283023757,-0.000384938355000436,-0.00100184893416195,-0.000206830485311566,-0.00130882108791839,-0.00133929456157991,-0.0014248933691644,-0.00278222485852778,-0.00316548504779798,-0.00381602121402682,-0.000115269305608467,4.65249703426662e-05,-0.000786386346162079,-0.000825937885576237,-6.14404523364305e-06,0.000164477683787032,0.00079167073678057,0.000910257958168923,0.00146529646090794,0.00486576785512618,0.00581674520720621,0.00699845003204068,0.0297523202754353,0.000372102254621415,0.000288600024036803,-6.93459412460144e-05,-0.00338401141009491,-0.000154664302226717,-0.000913181879025251,-0.00078271965434188,-0.00141808197797299,-0.00175238924994859,-0.00111003866337244,-0.00108541720875256,-0.000742810821856857,-0.000998533761437283,-0.000431817328539201,-0.000228490478306216
5.82603462363882e-05,0.000234112490100999,0.000316555484908217,3.75263274368399e-05,-0.000223628275342595,0.000143885823273354,0.000358515304340483,0.000458951920132176,0.000528989106935152,0.000528483917347765,0.000567347872352527,0.000249348114347191,-2.95644932864749e-05,3.84283246078823e-05,-0.000152148664617937,-0.000166218923939424,-0.00058214979811874,-6.87645722241978e-06,7.09144828618335e-05,5.4337610672828e-05,-0.000148041812372725,3.66386816113147e-05,0.000173628953466774,0.000151434360564259,0.000372102254621415,0.0726443266040503,0.00124793508727332,0.0010973366979308,-0.000122337228934005,-0.000647324832752504,-0.000693774689257525,-0.000632356159196093,-0.000654443668757358,-0.000356159784314043,-0.00110010316899575,-0.000117120708398869,0.0004467728470402,0.000509920396652075,0.0003484425291237,0.000489024529316356
-3.69590718470349e-05,-0.000370830589124706,-7.99943732568931e-05,-0.000509133629672343,-0.000600267336194257,-0.000581306352428909,-0.000291583434969157,-0.000311377259989555,-2.60856844937214e-05,-4.19005311190473e-06,-4.99881482099272e-06,9.89546788924058e-05,-1.69183420744808e-05,-3.23651780465268e-05,-0.000151790066034394,-0.000163399649352951,-0.0005145145296002,-3.58785645639447e-05,0.000174075186583949,-1.93481017445767e-05,-0.000268148715421279,6.20139101236251e-05,0.000276778694918461,0.000335287653357627,0.000288600024036803,0.00124793508727332,0.501454862339619,0.00118447155254532,-6.48202216663728e-06,-0.000820047272857009,-0.000890563003975078,-0.000717453968559222,-0.000450825027862658,-0.000165666084302508,-0.00120011303237482,0.00035694041873893,0.000458712736996576,0.00105234588581486,0.000576730914450678,0.000862566649648731
-6.64417807571683e-05,-0.000202664191346092,-0.0002174078105139,-0.000296893831323873,-0.000722215360847959,-0.000526807858083519,-0.000404919449322658,-0.000244176343327872,-0.000241812628387091,-0.000267144530202651,6.25005541064613e-05,0.000109048503802471,0.000134232863795792,0.000122102902357779,0.000100787929563891,0.000115729229668367,0.00018079770140927,6.73165880051622e-06,9.92878632386755e-05,7.14663708623245e-05,-0.000129041130730773,6.97828114687639e-05,0.000200224950755354,8.09047119103505e-06,-6.93459412460144e-05,0.0010973366979308,0.00118447155254532,0.168045100308708,0.000319891996439933,0.00128028517281931,0.00175656657901699,0.00199161524820383,0.00214843123875203,0.00222900704268301,-0.00157581718216176,-2.52558396302852e-05,5.16701124055493e-05,-0.000258626001476923,-0.000533868885538295,-0.000247897046580086
0.000186374954630625,-0.000162473071039337,-0.0002287891695899,1.34530654322552e-05,-6.16696104179953e-05,-0.000198752428676879,-0.000575116872757428,5.364421274897e-05,-0.000350053303631938,-0.000668005991067088,6.87116229695674e-05,-0.000211711714754622,-0.000220680089618465,0.000211659797250215,-0.000232871075693527,0.00047746213608272,0.00054703588371939,0.000249489430879928,3.47628630199808e-05,-4.39745395045886e-05,-3.66479244216605e-05,-0.000134153015205425,-0.000550533529560271,-0.00182911243649629,-0.00338401141009491,-0.000122337228934005,-6.48202216663728e-06,0.000319891996439933,0.00711179177970432,6.12850835089083e-05,-0.000194719223489165,0.000100319609055762,-0.000325927035993939,1.70198443454307e-05,-0.000534063139181256,-0.000598850925781718,-0.000816825139593354,-0.00102136391620939,-0.00308440852380801,-0.00536768132815468
0.000145788400018099,-0.00040074968933883,-0.000377325289800505,-0.000253061700372927,-0.000131644979583345,-1.70715716988693e-06,-0.000322920948984835,-2.67305099616535e-06,7.09584515068926e-05,8.21990668425668e-05,-0.000198778232221042,-3.99217455754361e-05,-0.000133388917048561,4.95452584934087e-05,-0.00028006645216557,-1.88090990723407e-05,9.77811757375662e-05,0.00019818838893605,1.07713797292879e-05,-0.000140383402705624,-5.24958668596394e-05,-0.000231112911548488,-0.000333196766242775,-0.0002667869397485,-0.000154664302226717,-0.000647324832752504,-0.000820047272857009,0.00128028517281931,6.12850835089083e-05,0.103532413456975,0.101348201366202,0.101482919611938,0.101624668895968,0.101548521774963,-0.00291079467121572,-0.000907707454031801,-0.000786032933685198,-0.000789931959143781,-0.000759748272440312,-0.000861491736913932
0.000122262498536192,-0.000708420496394793,-0.00116322883049679,-0.000910193381603576,-0.00120648198664417,-0.00119313038487018,-0.000724453005123229,-0.0006272960809012,-0.000921892285191652,-0.000725497706494085,-0.00061200928124842,-0.000723001490418173,-5.79905856456398e-05,0.000151624150714244,0.00022996788141177,3.45452830698126e-05,-8.48294134484029e-05,0.000215938406370738,4.91861979600559e-05,1.08660900352104e-05,-5.7247220101496e-05,-0.000469490426789735,-0.000652661641995223,-0.000879385176129002,-0.000913181879025251,-0.000693774689257525,-0.000890563003975078,0.00175656657901699,-0.000194719223489165,0.101348201366202,0.105856991093859,0.101916903283031,0.102086856836357,0.101998792489398,-0.00355909232683421,-0.000452860699234988,-0.000258493722897865,-0.000271801881985494,-0.000451018740765233,-0.000246459424200933
5.33709839470582e-05,-0.00135272171245045,-0.0016152033674911,-0.00100302300588923,-0.000963303519066531,-0.000684008799181321,-0.00112100972129476,-0.0006532531734678,-0.000889767746926341,-0.000814817410318597,-0.000382617258829013,-0.000732066852811502,2.92214330709659e-05,8.33381070833464e-05,8.795371663647e-05,-0.000104655243490757,-0.000577940567771417,0.000355955292496448,0.000240493184440472,0.000456184360273007,0.000333822409211325,-0.000258836194083529,-0.000573154453918584,-0.000498101094521339,-0.00078271965434188,-0.000632356159196093,-0.000717453968559222,0.00199161524820383,0.000100319609055762,0.101482919611938,0.101916903283031,0.109436518679172,0.102240745750712,0.10219927941574,-0.00415976157489709,-0.000827303838937452,-0.00127975712549716,-0.000829238082828936,-0.00114109396035076,-0.000612719934928585
0.00013780254907657,-0.000921288630054789,-0.000681176370243127,-0.000923855580627787,-0.000247502755005017,-0.000597508534955573,-0.000367243183128247,-0.000486214626328678,-7.65622266511517e-06,8.62531904549986e-05,-0.000438141190937674,-8.58051931493145e-05,-0.000195360051534539,-0.000462121375864203,-0.000141701497828396,-6.78227037912555e-05,0.000406142384863491,6.30168073108353e-05,-5.31583996165213e-06,0.000117638546268196,0.000168762503160467,-0.000355902639532185,-0.000622200066072204,-0.00115502931141177,-0.00141808197797299,-0.000654443668757358,-0.000450825027862658,0.00214843123875203,-0.000325927035993939,0.101624668895968,0.102086856836357,0.102240745750712,0.106304008005542,0.102494227914871,-0.00420512975208376,-0.000965852685023978,-0.000911471357735647,-0.000630645508670683,-0.0013455160013397,-0.00184045688540707
0.000245493085851355,0.000533076984904693,0.000804834611320912,0.000679885279582127,0.000957078564554032,0.00110906122213176,0.00112852417111907,0.00087255316248161,0.000830430437339693,0.000842006747325246,0.00117469841465984,0.00156006830612202,-0.000474785841344839,-0.000624470738147521,-0.000440667003807145,-0.000672571630500063,0.000154166905169476,0.000253466997511438,0.000108591084519764,-2.82781655864191e-05,0.000384962831347782,-0.000565209691091873,-0.000765918971903385,-0.00109955783176783,-0.00175238924994859,-0.000356159784314043,-0.000165666084302508,0.00222900704268301,1.70198443454307e-05,0.101548521774963,0.101998792489398,0.10219927941574,0.102494227914871,0.113808898526123,-0.00425925659107077,-0.000612950862359684,-0.000852474236574247,-0.000658933962919325,-0.00133800998569581,-0.000650199919292713
